Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
592,1,1mg5xen2me6dsqu3b0lktvnbp,81402,26,31,Centre Forward,Marcus,Haber,M. Haber,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,7,1,3,0.80,0,0,0.00,2,0,0,0,0,1,0,0,2,0,0,0,14,6,0,0,0,1,-,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,4,28.6%,57.1%,2,2,0,2,0,5,0,14.6,0,33.3%,3,0.00,9,0,2,0,0,0,50.0%,1,0,0,0.31,0.49,0.80,0,0,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,6925,1mg5xen2me6dsqu3b0lktvnbp:2126240,EDM vs CAV (2020-08-21)
592,1,1mg5xen2me6dsqu3b0lktvnbp,81402,58,31,Centre Forward,Marcus,Haber,M. Haber,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,3,0.00,0,0,0.10,0,0,0,1,1,0,0,0,4,0,0,0,14,2,0,0,0,0,-,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,8,0,6,2,33.3%,66.7%,3,3,0,5,0,4,0,15.4,0,50.0%,4,0.00,0,0,0,0,1,1,0.0%,0,0,0,0.00,0.00,0.00,1,0,CAV vs PAC,2020-08-30,7uiktgg1hzmxb1oky4wpsigwk,15380,1mg5xen2me6dsqu3b0lktvnbp:2126258,CAV vs PAC (2020-08-30)
592,1,etxxyk4izi97gchj7fo58ogd1,110665,12,28,Left Centre Back,Andrew,Jean-Baptiste,A. Jean-Baptiste,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0.00,0,0,0.00,0,0,0,0,0,1,0,0,2,1,0,0,14,1,0,1,1,2,100.0%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,0,10.0%,100.0%,3,0,7,0,7,3,0,24.2,0,-,0,0.00,0,0,0,0,1,1,100.0%,1,1,0,0.00,0.00,0.00,0,0,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15376,etxxyk4izi97gchj7fo58ogd1:2126261,VAL vs HFX (2020-09-02)
592,1,ezibxuzirgqnb5enkgvdk5ot1,243864,55,26,Left Midfielder,Alessandro,Riggi,A. Riggi,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,1,3,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,14,7,0,1,0,1,25.0%,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,7,0,42.9%,57.1%,2,1,1,4,1,2,0,15.9,3,-,0,0.00,0,0,0,0,1,1,33.3%,0,1,0,0.00,0.00,0.00,0,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,ezibxuzirgqnb5enkgvdk5ot1:2126221,HFX vs PAC (2020-08-15)
592,1,882vd5rnobx3xba2sb99k49gp,421823,19,20,Central Midfielder,Alessandro,Hojabrpour,A. Hojabrpour,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,6,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,1,1,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,7,0,41.7%,83.3%,6,2,2,2,3,7,0,18.7,1,-,0,0.00,0,0,0,0,0,0,80.0%,1,0,0,0.00,0.00,0.00,0,0,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,16614,882vd5rnobx3xba2sb99k49gp:2126262,PAC vs ATO (2020-09-03)
592,1,e6cd4pwmbb7lfatlo8gc8eaj9,87810,24,34,Centre Attacking Midfielder,José Antonio,Galán Pedrosa,Galán,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,4,3,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,1,2,0.0%,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,54.5%,63.6%,5,0,2,0,3,8,0,28.4,1,-,0,0.00,0,0,0,0,0,0,33.3%,2,0,0,0.00,0.00,0.00,0,0,PAC vs VAL,2020-08-26,7tw47791fe2i850ddmt0nthqs,15380,e6cd4pwmbb7lfatlo8gc8eaj9:2126245,PAC vs VAL (2020-08-26)
592,1,ekpuqpny9mue83orafcamp2i,490180,25,17,Centre Forward,Aribim,Pepple,A. Pepple,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,2,0.28,0,0,0.00,1,0,0,0,0,2,0,0,2,1,0,0,14,5,1,0,0,1,50.0%,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,4,1,50.0%,75.0%,1,2,0,3,0,1,0,12.1,1,-,0,0.00,8,0,1,0,0,0,100.0%,0,0,1,0.28,0.00,0.28,0,0,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15378,ekpuqpny9mue83orafcamp2i:2126228,VAL vs CAV (2020-08-16)
592,1,dryx6vgko76wuqqr4g9pjl4ru,509902,9,19,Left Attacking Midfielder,Sean,Young,S. Young,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,5,0.00,0,0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,14,3,0,1,1,2,100.0%,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,6,0,44.4%,77.8%,4,1,2,2,3,4,0,19.5,0,0.0%,1,0.00,0,0,0,0,0,0,75.0%,0,2,0,0.00,0.00,0.00,1,0,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15377,dryx6vgko76wuqqr4g9pjl4ru:2126242,FOR vs PAC (2020-08-22)
592,1,3noqd54py6sbd1ph9xbj7tkyy,501431,25,19,Left Back,Solomon Kojo,Antwi,S. Antwi,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,4,0.00,0,0,0.00,0,0,0,0,0,1,0,0,0,0,0,0,14,3,0,0,0,0,0.0%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,6,0,12.5%,75.0%,3,3,0,4,0,4,0,11.7,1,-,0,0.00,0,0,0,0,0,0,0.0%,0,0,0,0.00,0.00,0.00,0,0,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,3noqd54py6sbd1ph9xbj7tkyy:2126228,VAL vs CAV (2020-08-16)
603,1,dpee0p2qzqrzcefewdtey4vyt,31866,14,33,Centre Forward,Daryl,Fordyce,D. Fordyce,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,7,1,2,0.06,0,0,0.00,0,0,0,0,0,1,0,0,1,0,0,0,13,4,0,0,1,1,-,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,0,28.6%,42.9%,1,2,0,3,0,4,0,19.1,0,-,0,0.00,0,0,0,0,0,0,0.0%,1,0,0,0.00,0.06,0.06,0,0,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15382,dpee0p2qzqrzcefewdtey4vyt:2126241,Y9 vs VAL (2020-08-22)
603,1,eb8zwnam8ieg4y7xra9x5on9x,57342,45,32,Right Winger,Francisco Javier,Acuña Víctor,F. Acuña,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,3,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,13,5,0,1,0,1,33.3%,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,6,1,37.5%,62.5%,2,2,1,3,1,4,0,10.0,2,-,0,0.00,0,0,0,0,0,0,66.7%,0,1,0,0.00,0.00,0.00,0,0,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,15378,eb8zwnam8ieg4y7xra9x5on9x:2126235,ATO vs VAL (2020-08-19)
603,1,3hebpt7rddccp0powpyfwri7d,243961,26,21,Centre Forward,Terran,Campbell,T. Campbell,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,5,0.03,0,0,0.00,0,0,0,0,0,1,0,0,2,1,0,0,13,3,0,0,0,0,-,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,6,2,25.0%,75.0%,3,3,0,3,0,5,0,17.9,0,0.0%,2,0.00,17,0,0,0,0,0,50.0%,0,0,0,0.03,0.00,0.03,0,0,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,16614,3hebpt7rddccp0powpyfwri7d:2126262,PAC vs ATO (2020-09-03)
603,1,6dkbzo16tym6q7a562x9krsh5,221327,53,24,Right Winger,Gabriel,Monteiro Vasconcelos,Gabriel Vasconcelos,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,4,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,13,1,1,0,0,1,100.0%,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,3,5,1,50.0%,75.0%,3,2,1,3,1,4,0,12.3,0,-,0,0.00,0,0,0,0,0,0,75.0%,0,1,0,0.00,0.00,0.00,0,0,Y9 vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,6dkbzo16tym6q7a562x9krsh5:2126220,Y9 vs ATO (2020-08-15)
603,1,76lz7mhivihluvwrvf2rmdlnt,421816,23,20,Right Back,Jake,Ruby,J. Ruby,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,13,0,1,0,0,3,100.0%,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,40.0%,100.0%,4,0,1,0,1,4,0,13.7,0,100.0%,1,0.00,0,0,0,0,0,0,100.0%,2,0,1,0.00,0.00,0.00,0,0,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15378,76lz7mhivihluvwrvf2rmdlnt:2126261,VAL vs HFX (2020-09-02)
603,1,zrowi3rzq9fndgtn1qozene1,421828,8,20,Centre Forward,José,Hernández,J. Hernández,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,13,0,1,1,0,5,100.0%,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,3,0,40.0%,100.0%,2,1,2,1,2,2,0,15.2,0,-,0,0.00,0,0,0,0,0,0,100.0%,5,0,0,0.00,0.00,0.00,0,0,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15376,zrowi3rzq9fndgtn1qozene1:2126244,CAV vs HFX (2020-08-24)
603,1,549bk4ar8s05kzy78wi86one2,425739,19,22,Left Attacking Midfielder,Alex,Marshall,A. Marshsall,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4,0.00,0,0,0.00,0,0,0,0,0,2,0,0,5,2,0,0,13,0,1,0,0,1,100.0%,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,1,1,66.7%,66.7%,0,4,0,6,0,0,0,20.2,0,100.0%,1,0.00,0,0,0,0,0,1,75.0%,1,0,0,0.00,0.00,0.00,0,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,549bk4ar8s05kzy78wi86one2:2126221,HFX vs PAC (2020-08-15)
603,1,bmibmsnkr8oa6ckm2y0g30d05,446572,16,27,Centre Forward,Jordan,Dunstan,J. Dunstan,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.00,0,0,0.03,0,0,1,0,1,1,0,0,2,0,0,0,13,2,0,2,1,4,100.0%,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,33.3%,100.0%,2,1,0,1,0,2,0,24.4,0,0.0%,1,0.00,0,0,0,0,2,2,100.0%,1,3,0,0.00,0.00,0.00,1,0,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15380,bmibmsnkr8oa6ckm2y0g30d05:2126242,FOR vs PAC (2020-08-22)
603,1,41yxh6wtv2lrs3js0y2ir7svd,223135,13,25,Central Midfielder,Bruno,Zebie,B. Zebie,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0.00,0,0,0.00,0,0,0,0,0,3,0,0,4,0,0,0,13,3,1,2,0,3,100.0%,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,1,50.0%,100.0%,1,2,1,2,1,1,0,15.1,0,-,0,0.00,0,0,0,0,1,1,100.0%,0,3,0,0.00,0.00,0.00,0,0,ATO vs CAV,2020-08-27,7u47vp82i9898dpktaf5q6psk,16614,41yxh6wtv2lrs3js0y2ir7svd:2126251,ATO vs CAV (2020-08-27)
603,1,a6i4npit5smx1zcpgucou9y0a,510378,37,17,Second Striker,Lowell,Wright,L. Wright,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,4,0,8,0,4,0.48,1,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,3,4,12.5%,50.0%,1,3,0,5,0,3,0,9.9,0,0.0%,1,0.00,10,0,1,1,0,0,0.0%,0,0,0,0.48,0.00,0.48,0,0,Y9 vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,a6i4npit5smx1zcpgucou9y0a:2126220,Y9 vs ATO (2020-08-15)
603,1,a6i4npit5smx1zcpgucou9y0a,510378,32,17,Second Striker,Lowell,Wright,L. Wright,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,2,0.00,0,0,0.00,0,0,0,0,0,2,0,0,2,0,0,0,13,4,1,1,0,3,100.0%,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,8,1,20.0%,40.0%,1,1,0,2,0,3,0,9.6,0,-,0,0.00,0,0,0,0,0,0,0.0%,1,2,0,0.00,0.00,0.00,0,0,Y9 vs FOR,2020-08-26,7tyu476shfl4lg1dm54shvt3o,15377,a6i4npit5smx1zcpgucou9y0a:2126246,Y9 vs FOR (2020-08-26)
603,1,cqzj50mwiry6o6vz6drrh1cyd,225912,53,23,Centre Forward,Álvaro,Rivero Sánchez,Álvaro Rivero,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0.00,0,0,0.00,0,0,0,0,0,1,0,0,4,1,0,0,13,0,0,0,0,1,-,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,9,1,20.0%,80.0%,3,1,0,1,0,4,0,17.8,0,-,0,0.00,0,0,0,0,0,0,100.0%,1,0,0,0.00,0.00,0.00,0,0,Y9 vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,cqzj50mwiry6o6vz6drrh1cyd:2126220,Y9 vs ATO (2020-08-15)
603,1,cqzj50mwiry6o6vz6drrh1cyd,225912,35,23,Centre Forward,Álvaro,Rivero Sánchez,Álvaro Rivero,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,5,1,4,0.06,1,0,0.05,0,0,0,1,1,1,1,0,1,0,0,0,13,4,0,0,0,0,-,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,2,20.0%,100.0%,3,2,0,2,0,3,0,13.8,0,-,0,0.00,15,0,0,0,0,0,100.0%,0,0,0,0.06,0.00,0.06,1,0,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,cqzj50mwiry6o6vz6drrh1cyd:2126232,PAC vs Y9 (2020-08-19)
616,1,apavbqkzwn6ik22hi8d8mo1qt,153578,13,28,Central Midfielder,Maxim,Tissot,M. Tissot,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,3,2,0.05,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0.0%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,5,1,16.7%,83.3%,2,2,1,2,1,3,0,13.4,1,0.0%,1,0.00,0,0,0,0,1,1,0.0%,0,0,0,0.00,0.05,0.05,0,0,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15376,apavbqkzwn6ik22hi8d8mo1qt:2126238,HFX vs FOR (2020-08-20)
616,1,cfffc2qdknupbftpqye1cbf1l,224168,24,27,Second Striker,Molham,Babouli,M. Babouli,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0.00,0,0,0.00,0,0,0,0,0,2,0,0,3,1,0,0,12,1,0,1,0,2,100.0%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9,1,2,0,33.3%,100.0%,2,4,0,4,0,2,0,12.3,0,50.0%,2,0.00,0,0,0,0,0,0,100.0%,1,0,1,0.00,0.00,0.00,0,0,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15381,cfffc2qdknupbftpqye1cbf1l:2126218,FOR vs CAV (2020-08-14)
616,1,8ipv2tlducl1y5qq8c8f4pdk9,193101,31,21,Left Back,Vashon,Neufville,V. Neufville,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,1,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,12,3,0,0,1,1,-,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,0,71.4%,28.6%,1,0,1,1,3,3,0,18.5,0,100.0%,2,0.00,0,0,0,0,0,0,40.0%,0,1,0,0.00,0.00,0.00,0,0,ATO vs CAV,2020-08-27,7u47vp82i9898dpktaf5q6psk,15381,8ipv2tlducl1y5qq8c8f4pdk9:2126251,ATO vs CAV (2020-08-27)
616,1,8ipv2tlducl1y5qq8c8f4pdk9,193101,25,21,Left Back,Vashon,Neufville,V. Neufville,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,1,1,0.0%,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,5,0,100.0%,50.0%,1,0,1,0,2,2,0,17.3,1,-,0,0.00,0,0,0,0,1,1,50.0%,0,1,0,0.00,0.00,0.00,0,0,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,15380,8ipv2tlducl1y5qq8c8f4pdk9:2126262,PAC vs ATO (2020-09-03)
