game,team,p1,p2,p3,p4,p5,p6,p7,p8,p9,p9,p10,p11,p12,p13,r,s
XVIII29,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,2,2
XVIII29,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,2,2
XVIII30,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,2,1
XVIII30,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,2,1
XVIII31,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,3
XVIII31,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,1,1
XVIII32,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,3
XVIII32,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,0
XVIII33,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,2,2
XVIII33,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,2,2
XVIII34,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,2,0
XVIII34,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,2,0
XVIII35,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,3,3
XVIII35,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,1,1
XVIII36,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,3,4
XVIII36,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,1,3
XVIII37,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,3,4
XVIII37,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,1,3
XVIII38,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,1,1
XVIII38,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,3,2
XVIII39,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,2,2
XVIII39,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,2,2
XVIII40,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,1
XVIII40,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,3,2
XVIII41,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,0
XVIII41,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,1
XVIII42,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,1
XVIII42,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,1,0
XVIII43,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,0
XVIII43,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,3,2
XVIII44,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,3,3
XVIII44,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,1,0
XVIII45,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,1,0
XVIII45,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,3,1
XVIII46,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,3,4
XVIII46,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,0
XVIII47,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,5
XVIII47,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,1,0
XVIII48,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,2,1
XVIII48,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,2,1
XVIII49,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,2,1
XVIII49,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,2,1
XVIII50,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,3,1
XVIII50,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,1,0
XVIII51,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,2
XVIII51,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,1,1
XVIII52,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,3,3
XVIII52,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,1,2
XVIII53,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,0
XVIII53,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,2
XVIII54,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,3,4
XVIII54,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,1,0
XVIII55,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,1,0
XVIII55,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,3,2
XVIII56,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,1,0
XVIII56,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,2
XVIII57,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,3
XVIII57,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,1
XVIII58,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,3,2
XVIII58,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,0
XVIII59,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,0
XVIII59,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,3,1
XVIII60,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,1
XVIII60,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,1,0
XVIII61,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,1,0
XVIII61,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,1
XVIII62,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,3
XVIII62,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,2
XVIII63,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,2,2
XVIII63,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,2,2
XVIII64,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,2,2
XVIII64,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,2,2
XVIII65,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,2,2
XVIII65,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,2,2
XVIII66,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,6
XVIII66,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,1,0
XVIII67,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,3
XVIII67,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,5
XVIII68,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,3,5
XVIII68,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,1
XVIII69,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,1,1
XVIII69,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,3,2
XVIII70,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,3,3
XVIII70,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,2
XVIII71,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,2,2
XVIII71,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,2,2
XVIII72,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,2
XVIII72,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,1,0
XVIII73,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,3
XVIII73,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII74,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,0
XVIII74,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,2
XVIII75,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,3
XVIII75,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,1
XVIII76,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,3
XVIII76,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,0
XVIII77,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,3,2
XVIII77,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,1,0
XVIII78,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,4
XVIII78,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,1
XVIII79,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,2,2
XVIII79,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,2,2
XVIII80,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,3
XVIII80,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,1,2
XVIII81,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,3,1
XVIII81,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,1,0
XVIII82,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,2
XVIII82,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,1
XVIII83,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,3,2
XVIII83,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,1,1
XVIII84,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,2
XVIII84,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,3
XVIII85,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,1
XVIII85,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,3,2
XVIII86,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,3,3
XVIII86,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,1,1
XVIII87,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,1
XVIII87,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,1,0
XVIII88,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,3,3
XVIII88,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,1,0
XVIII89,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,3,4
XVIII89,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,1,2
XVIII90,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,4
XVIII90,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,0
XVIII91,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,3,1
XVIII91,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,1,0
XVIII92,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,2,1
XVIII92,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,2,1
XVIII93,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,2,0
XVIII93,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,2,0
XVIII94,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,1
XVIII94,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,2
XVIII95,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,3,3
XVIII95,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,2
XVIII96,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,1
XVIII96,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII97,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,0
XVIII97,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,1
XVIII98,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,3,3
XVIII98,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,1,1
XVIII99,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,1,0
XVIII99,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,3,2
XVIII100,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,1
XVIII100,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,1,0
XVIII101,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,1
XVIII101,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,3,2
XVIII102,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,3,1
XVIII102,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,0
XVIII103,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,3,2
XVIII103,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,0
XVIII104,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,2,2
XVIII104,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,2,2
XVIII105,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,1,1
XVIII105,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,3,3
XVIII106,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,0
XVIII106,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,2
XVIII107,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,3
XVIII107,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,1,2
XVIII108,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,3
XVIII108,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,0
XVIII109,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,3,3
XVIII109,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,2
XVIII110,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,3
XVIII110,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,1,2
XVIII111,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,1
XVIII111,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,2
XVIII112,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,1
XVIII112,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,1,0
XVIII113,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,1
XVIII113,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,3,2
XVIII115,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,2,2
XVIII115,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,2,2
XVIII116,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,3,2
XVIII116,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,1
XVIII117,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,3,4
XVIII117,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,0
XVIII118,Portland,0.71,0.76,0.65,0.47,0.29,0.98,0.86,0.53,0.37,0.14,0.11,0,0,0,3,2
XVIII118,Los Angeles FC,0.77,0.66,0.51,0.46,0.26,0.8,0.69,0.58,0.58,0.48,0.18,0,0,0,1,1
XVIII119,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,2,2
XVIII119,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,2,2
XVIII120,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,3,4
XVIII120,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,1,1
XVIII121,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,1,0
XVIII121,Columbus,0.67,0.74,0.58,0.53,0.42,0.83,0.61,0.56,0.56,0.51,0.14,0,0,0,3,1
XVIII122,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,1
XVIII122,D.C. United,0.39,0.58,0.57,0.51,0.34,0.86,0.71,0.67,0.64,0.72,0.29,0,0,0,3,3
XVIII123,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,2,1
XVIII123,Sporting KC,0.77,0.82,0.75,0.55,0.32,0.84,0.71,0.69,0.66,0.74,0.49,0,0,0,2,1
XVIII124,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,1,2
XVIII124,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,3,3
XVIII125,Atlanta,0.73,0.82,0.74,0.7,0.53,0.94,0.85,0.62,0.4,0.84,0.03,0,0,0,1,1
XVIII125,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,3,3
XVIII126,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,0
XVIII126,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,3,1
XVIII127,Toronto FC,0.65,0.52,0.47,0.35,0.31,0.75,0.63,0.41,0.29,0.9,0.57,0,0,0,1,0
XVIII127,FC Dallas,0.46,0.71,0.66,0.52,0.26,0.66,0.59,0.55,0.44,0.84,0.21,0,0,0,3,1
XVIII128,Houston,0.63,0.48,0.46,0.42,0.37,0.72,0.67,0.67,0.58,0.52,0.04,0,0,0,3,3
XVIII128,NYCFC,0.77,0.66,0.56,0.46,0.42,0.97,0.6,0.54,0.49,0.67,0.33,0,0,0,1,1
XVIII129,LA Galaxy,0.81,0.65,0.51,0.51,0.39,0.74,0.59,0.55,0.42,0.77,0.52,0,0,0,3,1
XVIII129,San Jose,0.7,0.62,0.5,0.36,0.28,0.72,0.72,0.61,0.44,0.64,0.58,0,0,0,1,0
XVIII130,Seattle,0.91,0.59,0.52,0.5,0.5,0.75,0.47,0.42,0.29,0.5,0.41,0,0,0,1,0
XVIII130,Real Salt Lake,0.78,0.69,0.64,0.4,0.37,0.79,0.77,0.76,0.69,0.14,0.0,0,0,0,3,1
XVIII131,Vancouver,0.51,0.51,0.49,0.35,0.35,0.73,0.63,0.44,0.42,0.66,0.21,0,0,0,2,3
XVIII131,New England,0.64,0.6,0.52,0.39,0.37,0.76,0.74,0.41,0.33,0.49,0.43,0,0,0,2,3
XVIII132,NY Red Bulls,0.72,0.74,0.63,0.6,0.58,0.79,0.7,0.69,0.61,0.06,0.03,0,0,0,2,0
XVIII132,Philadelphia,0.85,0.82,0.72,0.46,0.39,0.8,0.72,0.66,0.65,0.44,0.0,0,0,0,2,0
XVIII133,Orlando City,0.58,0.71,0.43,0.36,0.26,0.66,0.4,0.33,0.33,0.62,0.47,0,0,0,1,1
XVIII133,Chicago,0.56,0.64,0.6,0.3,0.26,0.69,0.69,0.48,0.4,0.43,0.28,0,0,0,3,2
XVIII134,Minnesota,0.64,0.66,0.65,0.22,0.21,0.79,0.7,0.69,0.47,0.16,0.09,0,0,0,3,2
XVIII134,Montreal,0.89,0.64,0.55,0.48,0.39,0.86,0.78,0.69,0.64,0.12,0.11,0,0,0,1,0
XVIII135,Colorado,0.77,0.63,0.57,0.4,0.35,0.55,0.44,0.43,0.27,0.21,0.2,0,0,0,1,2
