team,name,Min,ExpG,ExpA,Goal,PsOnHfFl,SucflDuels,Touches,DuelLs,SucflTkls,Int,DefTouch,Clrnce,Recovery,TchsM3,Aerials
Cavalry,Dominick Zator,90,0.04,0.0,0,6,8,70,11,2,3,7,2,4,25,11
Cavalry,Dominick Zator,90,0.04,0.07,0,4,9,68,6,3,0,3,0,6,28,6
Cavalry,Dominick Zator,90,0.08,0.0,0,4,17,67,5,4,3,12,3,7,28,9
Cavalry,Dominick Zator,90,0.19,0.51,0,7,5,67,5,1,0,2,1,6,30,3
Cavalry,Dominick Zator,90,0.35,0.0,0,5,3,58,2,1,1,7,5,7,17,3
Cavalry,Dominick Zator,90,0.0,0.0,0,3,7,56,2,1,4,11,6,8,24,6
Cavalry,Dominick Zator,90,0.0,0.0,0,5,7,56,3,4,3,11,4,8,28,5
Cavalry,Dominick Zator,90,0.13,0.38,0,4,6,53,4,0,0,2,1,7,18,6
Cavalry,Dominick Zator,90,0.07,0.13,0,1,5,52,3,0,1,3,2,7,22,5
Cavalry,Dominick Zator,90,0.0,0.0,0,7,6,51,2,3,1,7,2,8,22,4
Cavalry,Dominick Zator,54,0.0,0.0,0,3,3,47,2,0,1,6,5,4,25,4
Cavalry,Dominick Zator,90,0.0,0.75,0,4,4,47,4,0,3,7,3,7,18,5
Cavalry,Dominick Zator,22,0.0,0.0,0,0,0,15,1,0,0,3,3,3,8,1
Cavalry,Dominick Zator,9,0.0,0.0,0,1,1,11,0,0,1,1,0,1,3,0
Valour,Martín Arguiñarena,90,0.0,0.0,0,5,14,92,9,4,1,10,1,7,36,0
Valour,Martín Arguiñarena,90,0.0,0.0,0,4,2,85,1,0,2,4,1,2,41,0
Valour,Martín Arguiñarena,90,0.0,0.09,0,1,12,84,7,3,2,7,0,7,38,5
Valour,Martín Arguiñarena,90,0.0,0.19,0,3,5,76,1,0,3,6,2,5,43,3
Valour,Martín Arguiñarena,90,0.14,0.0,0,3,9,75,4,4,1,9,2,7,38,1
Valour,Martín Arguiñarena,90,0.1,0.03,0,6,6,65,4,2,0,3,0,6,27,0
Valour,Martín Arguiñarena,90,0.03,0.12,0,1,9,63,3,5,4,13,4,4,26,2
Valour,Martín Arguiñarena,90,0.05,0.05,0,0,4,61,0,2,4,7,1,3,34,0
Valour,Martín Arguiñarena,90,0.04,0.0,0,2,5,59,4,0,4,6,0,4,31,2
Valour,Martín Arguiñarena,90,0.02,0.05,0,1,6,59,5,1,1,4,2,5,15,3
Valour,Martín Arguiñarena,90,0.0,0.08,0,6,7,59,1,1,2,6,0,9,25,2
Valour,Martín Arguiñarena,90,0.0,0.11,0,0,7,54,3,0,2,6,2,3,19,1
Valour,Martín Arguiñarena,90,0.05,0.0,0,3,7,51,4,3,2,8,0,3,17,2
Valour,Martín Arguiñarena,90,0.0,0.0,0,4,9,50,4,3,1,6,2,2,19,4
Valour,Martín Arguiñarena,49,0.0,0.0,0,0,5,46,2,2,2,6,0,6,23,0
Valour,Martín Arguiñarena,90,0.03,0.0,0,1,4,44,6,0,0,0,0,4,22,6
Valour,Martín Arguiñarena,90,0.0,0.0,0,3,5,40,3,4,3,11,1,6,15,0
Valour,Martín Arguiñarena,45,0.0,0.0,0,2,2,29,2,1,1,2,0,1,13,1
Cavalry,Mason Trafford,90,0.0,0.04,0,2,3,89,1,2,1,4,1,6,32,2
Cavalry,Mason Trafford,90,0.0,0.0,0,2,0,80,2,0,0,2,2,5,35,1
Cavalry,Mason Trafford,90,0.0,0.0,0,4,1,72,3,0,0,3,3,4,29,4
Cavalry,Mason Trafford,90,0.0,0.0,0,3,1,72,3,0,2,4,1,3,24,1
Cavalry,Mason Trafford,90,0.0,0.0,0,5,1,71,1,0,1,4,3,4,17,1
Cavalry,Mason Trafford,90,0.47,0.0,0,2,1,70,2,0,1,6,5,4,23,1
Cavalry,Mason Trafford,90,0.0,0.03,0,5,5,69,4,0,2,5,3,5,26,8
Cavalry,Mason Trafford,90,0.0,0.0,0,5,6,61,2,0,2,5,2,1,19,5
Cavalry,Mason Trafford,90,0.48,0.0,0,5,3,57,0,0,0,6,5,5,14,3
Cavalry,Mason Trafford,90,0.0,0.0,0,6,4,57,3,0,0,2,2,6,28,6
Cavalry,Mason Trafford,90,0.0,0.0,0,5,2,56,1,0,0,1,1,4,11,2
Cavalry,Mason Trafford,90,0.0,0.0,0,3,2,56,1,0,1,7,5,5,11,1
Cavalry,Mason Trafford,90,0.0,0.0,0,2,4,50,5,0,1,3,1,3,18,5
Cavalry,Mason Trafford,90,0.0,0.13,0,1,1,49,2,0,0,5,4,3,11,1
Cavalry,Mason Trafford,90,0.09,0.0,0,4,4,47,3,1,0,8,6,6,16,3
Cavalry,Mason Trafford,90,0.0,0.0,0,1,2,44,1,1,1,2,0,4,17,0
Cavalry,Mason Trafford,90,0.12,0.1,0,1,3,44,1,0,0,1,1,4,20,3
Cavalry,Mason Trafford,90,0.0,0.0,0,0,3,40,2,0,1,4,3,1,21,3
Cavalry,Mason Trafford,90,0.0,0.0,0,1,2,39,4,0,1,7,5,2,13,3
Cavalry,Mason Trafford,90,0.0,0.04,0,4,2,36,0,1,1,5,2,3,9,0
Cavalry,Mason Trafford,90,0.0,0.0,0,0,1,35,2,0,0,1,1,1,18,1
Cavalry,Mason Trafford,1,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0,1
Cavalry,Mason Trafford,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Mason Trafford,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Mason Trafford,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,90,0.0,0.0,0,5,6,89,1,0,3,8,3,5,35,5
Pacific,Ryan McCurdy,90,0.0,0.0,0,4,4,84,1,0,2,7,4,8,30,1
Pacific,Ryan McCurdy,90,0.0,0.0,0,7,2,68,1,1,3,6,1,6,17,1
Pacific,Ryan McCurdy,90,0.0,0.0,0,9,9,57,2,1,0,8,6,6,13,7
Pacific,Ryan McCurdy,90,0.0,0.0,0,1,7,54,1,3,0,10,6,5,20,4
Pacific,Ryan McCurdy,90,0.0,0.0,0,7,4,48,3,1,3,6,2,5,21,5
Pacific,Ryan McCurdy,90,0.0,0.0,0,6,7,34,3,2,0,10,6,2,9,6
Pacific,Ryan McCurdy,75,0.0,0.0,0,1,2,25,3,0,0,5,5,9,11,3
Pacific,Ryan McCurdy,23,0.0,0.0,0,2,0,13,1,0,2,3,1,1,4,1
Pacific,Ryan McCurdy,16,0.0,0.0,0,0,1,11,1,0,0,1,1,0,3,1
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific,Ryan McCurdy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Dean Northover,90,0.0,0.0,0,1,5,88,4,1,2,5,0,6,46,2
Cavalry,Dean Northover,90,0.0,0.0,0,1,15,82,6,5,0,8,1,4,38,4
Cavalry,Dean Northover,85,0.05,0.04,0,5,9,70,5,1,3,7,2,4,37,5
Cavalry,Dean Northover,90,0.0,0.06,0,4,3,65,5,0,4,5,0,3,33,4
Cavalry,Dean Northover,79,0.0,0.0,0,3,4,61,6,0,3,7,2,8,24,2
Cavalry,Dean Northover,90,0.0,0.0,0,5,11,59,7,4,2,11,3,6,29,5
Cavalry,Dean Northover,73,0.0,0.33,0,3,1,45,4,1,1,3,1,0,17,0
Cavalry,Dean Northover,12,0.0,0.0,0,1,4,8,2,1,0,2,1,1,3,2
Cavalry,Dean Northover,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Cavalry,Dean Northover,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Edmonton,Allan Zebie,90,0.0,0.0,0,3,9,87,9,4,2,11,3,4,31,1
Edmonton,Allan Zebie,90,0.06,0.0,0,2,9,82,4,4,2,9,1,5,34,2
Edmonton,Allan Zebie,78,0.0,0.0,0,2,4,79,2,0,3,3,0,6,41,0
Edmonton,Allan Zebie,90,0.06,0.11,0,2,2,75,3,0,0,2,2,4,41,4
Edmonton,Allan Zebie,90,0.0,0.0,0,2,4,73,4,1,2,7,3,4,24,1
Edmonton,Allan Zebie,90,0.08,0.0,0,7,3,71,3,1,2,3,0,9,28,1
Edmonton,Allan Zebie,90,0.0,0.0,0,1,3,71,5,0,1,3,1,4,46,2
Edmonton,Allan Zebie,90,0.0,0.0,0,1,5,70,8,1,0,2,1,3,37,8
Edmonton,Allan Zebie,90,0.0,0.16,0,1,5,68,4,2,1,5,1,7,36,1
Edmonton,Allan Zebie,90,0.0,0.0,0,6,4,68,7,2,1,6,3,6,35,4
Edmonton,Allan Zebie,90,0.0,0.0,0,0,6,67,5,3,1,5,0,7,35,1
Edmonton,Allan Zebie,90,0.0,0.03,0,8,10,64,7,1,1,5,3,2,29,10
Edmonton,Allan Zebie,90,0.04,0.1,0,2,5,63,5,4,0,6,1,4,28,4
Edmonton,Allan Zebie,90,0.0,0.0,0,2,3,63,2,2,1,4,1,2,28,1
Edmonton,Allan Zebie,90,0.0,0.0,0,3,6,62,1,0,0,1,0,1,32,3
Edmonton,Allan Zebie,84,0.0,0.0,0,7,5,58,6,3,1,8,2,2,19,1
Edmonton,Allan Zebie,90,0.0,0.0,0,3,2,54,3,1,3,9,4,7,28,1
Edmonton,Allan Zebie,90,0.0,0.0,0,5,3,51,3,1,2,6,3,9,19,2
