game,team,position,number,name,first,last,minutes,touches,passes,pass-acc,crosses,cross-acc,assists,chances,goals,shots,s-target,s-box,s-out-box,tackles,t-won,duels,d-won,clearances,interceptions,yellow,red,f-won,f-conceded,shots faced,saves,claimed crosses,cs
I13,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,90.00,68.00,37.00,0.76,3.00,0.33,0.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,17.00,9.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I13,York9 FC,f,12,Simon Karlsson Adjei,Simon,Karlsson Adjei,89.00,46.00,31.00,0.74,0.00,0.00,0.00,2.00,0.00,3.00,0.00,2.00,1.00,2.00,1.00,15.00,7.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I13,York9 FC,d,77,Steven Furlano,Steven,Furlano,90.00,61.00,45.00,0.69,4.00,0.25,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,10.00,7.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I13,York9 FC,m,23,Wataru Murofushi,Wataru,Murofushi,90.00,63.00,49.00,0.90,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,7.00,5.00,0.00,3.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,d,12,Dean Northover,Dean,Northover,12.00,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,4.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,d,4,Dominick Zator,Dominick,Zator,90.00,52.00,37.00,0.73,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,8.00,5.00,2.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,f,19,Dominique Malonga,Dominique,Malonga,78.00,26.00,24.00,0.75,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,m,16,Elijah Adekugbe,Elijah,Adekugbe,90.00,60.00,47.00,0.85,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,14.00,7.00,1.00,0.00,1.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,m,15,Joel Waterman,Joel,Waterman,90.00,51.00,41.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,2.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,d,14,Jonathan Wheeldon,Jonathan,Wheeldon,90.00,53.00,43.00,0.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,11.00,7.00,7.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,f,9,Jordan Brown,Jordan,Brown,90.00,30.00,13.00,0.77,0.00,0.00,0.00,0.00,1.00,3.00,1.00,2.00,1.00,5.00,4.00,15.00,5.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,m,8,Julian Büscher,Julian,Büscher,18.00,8.00,3.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,g,1,Marco Carducci,Marco,Carducci,90.00,35.00,29.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,3.00,3.00,1.00,1.00
I14,Cavalry FC,m,18,Mauro Eustaquio,Mauro,Eustaquio,1.00,0.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,d,3,Nathan Mavila,Nathan,Mavila,90.00,60.00,30.00,0.60,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,11.00,5.00,5.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,f,17,Nico Pasquotti,Nico,Pasquotti,90.00,60.00,21.00,0.67,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,15.00,6.00,2.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,m,6,Nikolas Ledgerwood,Nikolas,Ledgerwood,89.00,63.00,29.00,0.59,11.00,0.36,0.00,5.00,0.00,1.00,1.00,0.00,1.00,2.00,1.00,10.00,5.00,2.00,5.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I14,Cavalry FC,m,10,Sergio Camargo,Sergio,Camargo,72.00,33.00,24.00,0.83,2.00,0.00,0.00,1.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,68.00,40.00,25.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,11.00,5.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,f,9,Ajeej Sarkaria,Ajeej,Sarkaria,45.00,9.00,5.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,90.00,60.00,33.00,0.70,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,16.00,10.00,2.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,g,1,Connor James,Connor,James,90.00,48.00,37.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00
I14,FC Edmonton,f,26,David Doe,David,Doe,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,m,14,James Marcelin,James,Marcelin,90.00,52.00,40.00,0.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,11.00,6.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,90.00,54.00,36.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,d,12,Kareem Moses,Kareem,Moses,90.00,37.00,24.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,f,17,Marcus Velado-Tsegaye,Marcus,Velado-Tsegaye,22.00,13.00,5.00,1.00,1.00,1.00,0.00,1.00,0.00,3.00,2.00,1.00,2.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,65.00,47.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,7.00,4.00,5.00,2.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,45.00,15.00,8.00,0.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,d,5,Ramón Soria,Ramón,Soria,90.00,56.00,43.00,0.67,2.00,0.50,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,6.00,3.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,f,18,Tomi Ameobi,Tomi,Ameobi,89.00,37.00,25.00,0.64,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,5.00,5.00,20.00,14.00,1.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I14,FC Edmonton,m,7,Yong-Chan Son,Yong-Chan,Son,90.00,35.00,13.00,0.62,4.00,0.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,11.00,2.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I15,York9 FC,f,17,Cyrus Rollocks,Cyrus,Rollocks,9.00,2.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I15,York9 FC,d,2,Daniel Gogarty,Daniel,Gogarty,90.00,52.00,43.00,0.77,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,3.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I15,York9 FC,d,20,Diyaeddine Abzi,Diyaeddine,Abzi,90.00,80.00,44.00,0.71,4.00,0.25,0.00,1.00,0.00,2.00,0.00,1.00,1.00,2.00,1.00,15.00,8.00,0.00,4.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I15,York9 FC,m,11,Emilio Estevez,Estevez,Emilio,31.00,17.00,10.00,0.90,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I15,York9 FC,m,19,Kyle Porter,Kyle,Porter,81.00,45.00,29.00,0.66,4.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,11.00,5.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I15,York9 FC,d,13,Luca Gasparotto,Luca,Gasparotto,90.00,54.00,39.00,0.67,0.00,0.00,0.00,0.00,0.00,3.00,1.00,3.00,0.00,1.00,1.00,13.00,11.00,2.00,6.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I15,York9 FC,m,10,Manuel Aparicio,Manuel,Aparicio,90.00,74.00,52.00,0.75,2.00,0.00,0.00,3.00,0.00,4.00,1.00,1.00,3.00,1.00,0.00,14.00,6.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I15,York9 FC,f,92,Michael Cox,Michael,Cox,9.00,7.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I15,York9 FC,d,3,Morey Doner,Morey,Doner,90.00,80.00,45.00,0.78,5.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,15.00,8.00,2.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I15,York9 FC,g,1,Nathan Ingham,Nathan,Ingham,90.00,45.00,29.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,7.00,5.00,0.00,0.00
I15,York9 FC,f,22,Rodrigo Gattas,Rodrigo,Gattas,90.00,52.00,38.00,0.82,1.00,0.00,0.00,2.00,0.00,5.00,1.00,4.00,1.00,0.00,0.00,8.00,4.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I15,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,90.00,64.00,35.00,0.74,13.00,0.46,0.00,5.00,0.00,3.00,2.00,1.00,2.00,2.00,0.00,10.00,7.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I15,York9 FC,f,12,Simon Karlsson Adjei,Simon,Karlsson Adjei,59.00,16.00,14.00,0.71,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I15,York9 FC,m,23,Wataru Murofushi,Wataru,Murofushi,81.00,66.00,50.00,0.90,6.00,0.17,0.00,2.00,0.00,1.00,0.00,1.00,0.00,3.00,1.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I15,Forge FC,m,1,Alexander Achinioti-Jönsson,Alexander,Achinioti-Jönsson,90.00,50.00,38.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,13.00,6.00,2.00,3.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I15,Forge FC,f,23,Anthony Novak,Anthony,Novak,80.00,30.00,17.00,0.77,0.00,0.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,20.00,7.00,1.00,0.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I15,Forge FC,d,16,Bertrand Owundi,Bertrand,Owundi,90.00,50.00,35.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,5.00,2.00,5.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I15,Forge FC,f,13,Christopher Nanco,Christopher,Nanco,40.00,14.00,7.00,0.57,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,7.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I15,Forge FC,d,10,Daniel Krutzen,Daniel,Krutzen,90.00,70.00,37.00,0.68,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,12.00,6.00,4.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I15,Forge FC,m,5,David Choinière,David,Choinière,10.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I15,Forge FC,d,22,Dominic Samuel,Dominic,Samuel,90.00,44.00,32.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I15,Forge FC,m,6,Elimane Cissé,Elimane,Cissé,71.00,49.00,36.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,1.00,2.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I15,Forge FC,f,14,Emery Welshman,Emery,Welshman,50.00,33.00,13.00,0.62,0.00,0.00,0.00,1.00,0.00,5.00,1.00,4.00,1.00,1.00,1.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I15,Forge FC,m,7,Giuliano Frano,Giuliano,Frano,90.00,58.00,37.00,0.76,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,7.00,2.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I15,Forge FC,d,2,Kwame Awuah,Kwame,Awuah,19.00,13.00,6.00,0.67,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I15,Forge FC,m,3,Kyle Bekker,Kyle,Bekker,90.00,60.00,46.00,0.83,3.00,0.00,2.00,6.00,0.00,3.00,2.00,1.00,2.00,0.00,0.00,7.00,3.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I15,Forge FC,m,4,Tristan Borges,Tristan,Borges,90.00,69.00,37.00,0.65,2.00,0.00,0.00,1.00,1.00,3.00,3.00,2.00,1.00,3.00,1.00,18.00,12.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I15,Forge FC,g,9,Triston Henry,Triston,Henry,90.00,52.00,38.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,0.00,1.00
I16,Cavalry FC,m,20,Carlos Patiño,Carlos,Patiño,22.00,18.00,8.00,0.88,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,d,12,Dean Northover,Dean,Northover,90.00,88.00,54.00,0.83,5.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,9.00,5.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,d,4,Dominick Zator,Dominick,Zator,90.00,92.00,80.00,0.84,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,5.00,4.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,f,19,Dominique Malonga,Dominique,Malonga,82.00,42.00,30.00,0.80,0.00,0.00,0.00,2.00,2.00,3.00,2.00,2.00,1.00,0.00,0.00,9.00,5.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,m,16,Elijah Adekugbe,Elijah,Adekugbe,90.00,59.00,48.00,0.90,1.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,1.00,1.00,12.00,4.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,m,15,Joel Waterman,Joel,Waterman,90.00,83.00,75.00,0.91,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,2.00,1.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,d,14,Jonathan Wheeldon,Jonathan,Wheeldon,90.00,80.00,73.00,0.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,f,9,Jordan Brown,Jordan,Brown,8.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,m,8,Julian Büscher,Julian,Büscher,90.00,94.00,64.00,0.92,7.00,0.57,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,15.00,6.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,f,21,Malyk Hamilton,Malyk,Hamilton,17.00,13.00,6.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,g,1,Marco Carducci,Marco,Carducci,90.00,45.00,36.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,4.00,0.00,1.00
I16,Cavalry FC,d,3,Nathan Mavila,Nathan,Mavila,73.00,49.00,25.00,0.80,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,f,17,Nico Pasquotti,Nico,Pasquotti,90.00,52.00,21.00,0.81,4.00,0.00,1.00,2.00,0.00,2.00,1.00,2.00,0.00,4.00,3.00,20.00,10.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I16,Cavalry FC,m,10,Sergio Camargo,Sergio,Camargo,68.00,33.00,16.00,0.81,2.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,3.00,2.00,6.00,3.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,m,11,Akeem Garcia,Akeem,Garcia,57.00,21.00,11.00,0.82,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,2.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,d,24,Alex De Carolis,Alex,De Carolis,64.00,29.00,15.00,0.73,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,d,3,André Bona,André,Bona,90.00,86.00,48.00,0.65,2.00,0.00,0.00,1.00,0.00,3.00,1.00,3.00,0.00,5.00,2.00,13.00,8.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,d,6,Chrisnovic N'sa,Chrisnovic,N'sa,90.00,47.00,35.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,4.00,3.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,g,50,Christian Oxner,Christian,Oxner,90.00,27.00,20.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00
I16,HFX Wanderers FC,m,8,Elliot Simmons,Elliot,Simmons,90.00,69.00,55.00,0.87,2.00,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,7.00,5.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,m,7,Juan Diego Gutiérrez,Juan,Diego Gutiérrez,90.00,44.00,25.00,0.96,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,10.00,3.00,1.00,0.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,m,9,Kodai Iida,Kodai,Iida,26.00,16.00,11.00,0.91,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,64.00,36.00,28.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,6.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,f,12,Mohamed Kourouma,Mohamed,Kourouma,26.00,14.00,10.00,0.60,2.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,d,20,Ndzemdzela Langwa,Ndzemdzela,Langwa,90.00,65.00,32.00,0.66,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,5.00,4.00,19.00,9.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,d,2,Peter Schaale,Peter,Schaale,90.00,56.00,40.00,0.68,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,2.00,8.00,5.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,f,17,Tomasz Skublak,Tomasz,Skublak,90.00,33.00,16.00,0.81,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2.00,1.00,1.00,9.00,6.00,2.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I16,HFX Wanderers FC,d,25,Zachary Sukunda,Zachary,Sukunda,33.00,25.00,16.00,0.56,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,3.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,m,11,Akeem Garcia,Akeem,Garcia,90.00,39.00,17.00,0.82,2.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,3.00,2.00,13.00,8.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,d,3,André Bona,André,Bona,90.00,61.00,31.00,0.84,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,8.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,m,8,Elliot Simmons,Elliot,Simmons,90.00,60.00,42.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5.00,16.00,12.00,1.00,3.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,m,5,Elton John,Elton,John,90.00,59.00,39.00,0.90,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,4.00,3.00,14.00,5.00,5.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,g,21,Jan-Michael Williams,Jan-Michael,Williams,90.00,44.00,32.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00
I17,HFX Wanderers FC,m,9,Kodai Iida,Kodai,Iida,90.00,42.00,26.00,0.69,4.00,0.50,0.00,3.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,9.00,6.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,f,10,Luis Alberto Perea,Luis,Alberto Perea,90.00,35.00,25.00,0.76,0.00,0.00,1.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,6.00,5.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,90.00,58.00,45.00,0.84,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,5.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I17,HFX Wanderers FC,f,12,Mohamed Kourouma,Mohamed,Kourouma,90.00,58.00,28.00,0.54,11.00,0.55,0.00,3.00,0.00,2.00,1.00,2.00,0.00,1.00,1.00,9.00,4.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
